lang	sentiment	text
fin	1	Kiitos!
fin	1	Joo, nämä jutut vaan paranee.
fin	1	jee!
fin	1	heehhhhhhhhhhhhhhhhhhhhhhhhhehheehheehehhhhhhhhhheeee
fin	1	en tiiä tarkotitko mua XD mutta luulen et pidemmillä enemmän "valinnanvaraa", ite oon lyhyt nii mulle kelpais tavallist lyhyempiki poika :)
fin	1	Kiitos, kiitos!
fin	1	Yritän kuitenkin positiivisesti ajatella, että vielä jonain päivänä elämääni astuu hyvä mies, joka hyväksyy minut sellaisena kuin olen ja saamme suhteen kestämään.
fin	1	Itälläni esimerkiks on ollu joskus lyhkäset hiukset ja no kyllä ne mulle sopi mut nää mitkä mul nyt on (pitkät kiharaiset "fusum"hiukset eli mieletön kuriton kiharapilvi)sopii paremmin ja en mä kyllä itteäni niitten taakse piilota, vaikka ne auki oliskin.
fin	1	ja tilastoissa joita pidetään niin näyttää hyvältä..
fin	1	Ihana sekä kiihottava ja tyylikäs herrasmies!
fin	1	ihanaa ku otatte noita SEKSIKKÄITÄ VESSELEITÄ SINNE.
fin	1	Oikein Hyvää Joulua kaikille teille muillekin palstalaisille paitsi maalaisliittolaisille.
fin	1	Kiitokset vastaajille.
fin	1	Täällähän on muitakin hulluja kuin minä, jotka on vanhan xboxin ostaneet :-)
fin	1	Ihan hyviä ajatuksia sinulla on, jos todella haluat noita asioita..
fin	1	Siinä vähän ajatuksia .. toivottavasti auttoi :)
fin	1	joo minäkin haluisin ne nähdä :o))) Mahtavat olla erikoisia, enpä ole aiemmin törmännyt..
fin	1	Olen kokeillut kaikkia, toimii hyvin.
fin	1	Kannattaa kokeilla! :)
fin	1	Toivottavasti käy hyvin...
fin	1	:-D
fin	1	t. vaimo Hyvää ystävänpäivää....
fin	1	suurin osa ajasta meni kuitenkin kahvitellessa ja nukkuessa :)
fin	1	Hyvin joudat meidän puolesta:-)
fin	1	kaikka hyvää
fin	1	Tästä tulee vuosisadan rakkaustarina:).
fin	1	;-)
fin	1	Ois kiva kouluttaja vapaana,miespuolinen.
fin	1	Hyvä Martti , oikein arvasin :)
fin	1	Ja Herra itse käy sinun edelläsi, hän on sinun kanssasi, hän ei jätä sinua eikä hylkää sinua; älä pelkää äläkä arkaile."
fin	1	eipä muuta kuin tsemppiä ja lisää kirjoittamaan.
fin	1	Itse olen etsinyt miestä kuvallisella profiililla ja ulkonäköä kehuttu paljon.
fin	1	Kiitos muille asiallisista vastauksista.
fin	1	MATTI OLIS EHDOTTOMASTI PARAS
fin	1	mutta mitä vierestä seurannut ihmiset viihtyvät kys. yrityksessä mainiosti!
fin	1	Käymme yhdessä reissuissa ja vanhempani hyväskyvät hänet ihan täysin.
fin	1	Onnea vaan!
fin	1	Suurkiitokset vastauksista =) Markkinoita vielä mietiskelin, että mistä löytyy ja minä päivinä?
fin	1	Sä aurinko kuningas osaat kirjottaa hyviä juttuja esim sille asiantuntialla tosi pitkä teksti ja mielenkiintoinen!
fin	1	Nähty on, hyvä elokuva.
fin	1	;)
fin	1	Toi on vaan niin absoluuttisen ja ehdottoman hyvä!
fin	1	tai olet hyvännäköinen ja joku haluaa panna sua :D
fin	1	Tätä herkkua suomenkin kouluihin
fin	1	Tsemppiä.
fin	1	Hän näki vihdoin rakkaan Isabellansa.
fin	1	Kiitos hyvästä linkistä.
fin	1	Onneksi juttu tuli julkiseksi ja jutun levittäjät joutuivat itse häpeään.
fin	1	Mieskin voi nukahtaa viereen :)
fin	1	Tunne herkkyys minkä se lisää on ou ja jee!
fin	1	kiitokset...
fin	1	Ei mua ainakaan niissä heti tyrmätty "pahasti", joten uskaltaudun enempikin tänne skriivaileen, vaikka olenkin ala-ikäinen tällä palstalla :))
fin	1	Rakkaudellista päivänjatkoa vain Sinullekin.
fin	1	Tsemppiä!
fin	1	Kaipaan kovasti loistavaa huumorintajuasi ja asiantuntevia kommenttejasi.
fin	1	Suosittelen bailaajille
fin	1	otathan yhteyttä, olisi kiva tavata uudelleen paremmalla ajalla .
fin	1	7.Jarkko Ruutu(silloin kun virnistää NIIN LOL...)
fin	1	Se pitää mielen vireänä,auttaa painonhallinnassa ja saa vartalon näyttämään terveeltä ja ryhdikkäältä.
fin	1	Kiitos Masa kokoemuksistasi höyrystinkiukaasta!
fin	1	Mukava kun olit tyytyväinen.
fin	1	nytkin hymyilyttää kun en alistunut narsistin oikkuihin:) JEEE HYVÄ MINÄ!!!
fin	1	Kiitos paljon vastauksesta!
fin	1	Sääreni ovat nyt pehmeät ja sileät, niin kuin pakkauksessa luvattiinkin.
fin	1	Hyvin on pärjätty pakkasellakin:-)
fin	1	itte en löydä tai sitte oon vaan huono löytään :/ ja niin voisittekos viel pistää joitain hyviä linkkejä josta saa musiikkia ilmaiseksi? :)
fin	1	Kiitos etukäteen kaikille vastanneille.
fin	1	Toivon, että kaikki järjestyy vielä parhain päin.
fin	1	Joku kuitenkin takertuisi tuohonkin että miksen käytä p.öljyä(=
fin	1	hyvä hyvä ei kun hanaa vaan
fin	1	Kiitos Marra kannustuksesta ja voimia Sinulle sädehoitoja varten.
fin	1	..iki-ikivanha, mutta hyvä omalla tavallaan ;)
fin	1	Kiitti sulle vihjeestä.
fin	1	Jollei harrasteta itse anaaliyhdyntää, nautin suunnattomasti esim.
fin	1	Oikein nätti ja kiva pikkupyssy.
fin	1	On löytynyt mukavia erittäin miellyttäviä tanssidaameja.
fin	1	(Hmm. ehkä mun pitäisi patentoida uusi laminaarinen tuulitunneli ;)
fin	1	Nyt sitten alkaa teillä pikkuhiljaa sen uuden tavaran kerääminen;)
fin	1	Kyllä tähän tottuu - hyviä puolia on vaikka kuinka monta! :)
fin	1	iso ja pieni :)
fin	1	Ei kun uutta vaan etsimään!!
fin	1	Kyllä ne maallisetkin lait jossakin määrin uskoville kelpaa, mutta eivät tajua olevansa senkin suhteen 100 vuotta myöhässä. ;)
fin	1	Poikkeuksia tietenki löytyy varmasti jonkin verran, propsit teille, jotka tunnistitte itsenne =)...
fin	1	Kuinkakohan moni on harrastanu seksiä riparilla? :D
fin	1	Lennot Splittiin ja löysin kivoja huoneistoja Trogirista.
fin	1	...että osaski olla mahtava meininki!!
fin	1	Sun riimejä on ilo lukea...
fin	1	Jee!
fin	1	Minulla on kiva kaveri joka viihtyy iltaelämässä myös.
fin	1	Kertokaahan kokemuksia, ja muitain vinkkejä saa laittaa, Kiitos!!! ;DD
fin	1	Päätöksesi ovat aina olleet hyviä.
fin	1	Kiitos!
fin	1	ainutlaatuista
fin	1	Hyvää jatkoa teille kaikille.
fin	1	totta,dacian hinta-laatu suhde on todella hyvällä tasolla jos vertaa esim,ylihintaiseen halppis skodaan.Dacian luotettavuus ja kestävyyskin on aivan toista luokkaa ja veikkaan että dacia on jopa arvostetumpi nerkki kuin skoda.
fin	1	Kamalan ihanan ihania!
fin	1	Olo on aika ihana!
fin	1	Kyllä hän minusta pitää.
fin	1	Kyllä meidän kannattaa jatkaa terapiaa, jos tämä näin hyvin menee.
fin	1	Se meinaan onnistui, veikkaan.
fin	1	On hyvä että juokset joka toinen päivä eli lepuutat kinttuja käytännössä 2 vrk lenkkien välillä.
fin	1	Eihän niin mukavaa ihmistä olekaan kuin manselainen!
fin	1	Tärkeintä on se, että voit avata pääsi sisällä olevia ajatuksia jollekulle, koska se _ihan oikeasti_ helpottaa.
fin	1	Vaihdoin vielä tilauksen jälkeen haalarin kokoakin sähköpostilla ja sekin onnistui.
fin	1	siis -74 tai -75 :D
fin	1	Hei.Profiilisi kiinnosti minua!
fin	1	tässä hyvää vanhaa: http://www.smutfun.com/model3479/olderxxx3.htm
fin	1	Minua nauratti mielettömästi.
fin	1	Sapatti vaikuttaa olevan tärkeä asia adventistille. :)
fin	1	Oi kiitos, kun tahtosi ilmoitit ja sanasi rakkaaksi kirkastit ja vastasit rukoukseeni.
fin	1	Whey Overdrive 13,8 euron kilohintaan hintalaadultaan parasta heraprotskua mitä on saatavilla
fin	1	;)
fin	1	tässä kauniita hyväpilluisia http://girls.twistys/REDACTED/hotos/11.jpg http://girls.twistys/REDACTED/hotos/14.jpg http://hosted.moreys/REDACTED/bill=2220863 http://hosted.joymii.com/fhg/ofg046_ild450 http://hosted.met-art.com/Full_met-art_NIC_107_218/?pa=1326985 http://hosted.femjoy.com/galleries/114464_vbj121_vxj731/pics/011.jpg http://hosted.femjoy.com/galleries/114881_qpw844_qmx554/pics/005.jpg http://galleries2.ftvcash.com/V20_gals/ftvgirlsphoto/353c/15.jpg http://galleries2.ftvcash.com/V20_gals/ftvgirlsphoto/7x/15.jpg http://hosted.met-art.com/Full_met-art_OFL_19_586/?pa=1326985
fin	1	Siinä on kunnon koira eikä tyhjän louskuttaja!!
fin	1	mut kun ei oo. ;) varmaan jo yrittänytkin.
fin	1	Kyösti kiittää "Näin on näreitä" ajatuksia herättäneestä kommentista, kjäh kjäh.
fin	1	Olen nyt raskaana ja niin onnellinen.
fin	1	Hyvää huomenta :)
fin	1	Kiitos kuitenkin kehuistasi ja hyvää sunnuntaipäivää rakas!:-))
fin	1	Ja huumori auttaa monesti
fin	1	Ihania koiria :)
fin	1	Pressanhan ei tarvi nykyään muuta kun käydä ulkomaanvierailulla kertomassa, että tällainen pieni valtio kuin suomikin on olemassa :=))) Mä tykkään matkustelusta ja reissuilla sais syödä eksoottisia ruokia ja ennen kaikkea juoda varmaan kunnon laatupunkkujakin :=)))) Että miten se on?
fin	1	Kaunein on abessiinialainen http://4.bp.blogspot/REDACTED/ayfulCat.jpg
fin	1	Kiitos :)
fin	1	Terkuin Jossu
fin	1	ai no perhana, sekin vielä:) noh kova jätkä enivei...
fin	1	Ja toivon, että joka ikiselle naiselle riittää!
fin	1	Aina tuulen mukaan mennään, heh!
fin	1	Hyvä jos olet siinä onnistunut, ei muuta kuin laulelemisiin!
fin	1	sen, kurkkujuustovoikkarit ovat valmiita syötäväksi nam!
fin	1	EU:sta kun pyritään eroon niin hyvä tulee!
fin	1	Tosi ihania perheitä oon kyllä löytäny =) Briteistä ja Australiasta löytyy paljon perheitä, mutta Usasta ei juurikaan.
fin	1	Ikää on jo kolkyt mutta, mä on tosi hyvä leikkaamaan lihaa.
fin	1	Mutta joskus olen nauranut yksikseni näille ongelmille :D
fin	1	Niissä todella oli aitoa tunnetta.
fin	1	Mukavat tavalliset jumppa-vaatteet päälle ja huivi lanteille (ei pakko).
fin	1	Kiitti jo etukäteen!
fin	1	Metsästys Suomessa on halpaa ja hienoa kiitos meidän lainsäädännön joka mahdollistaa sen lähes kaikille.
fin	1	Haahaa.
fin	1	Itiksessä olen ollut asiakkaana 20 v ja ihan tyytyväinen.
fin	1	parhaassa tapauksessa voit jopa mieltää elämäsi onnelliseksi jonkun ihmisen kanssa, mutta täydellistä se ei koskaan ole kun ensihuuma haihtuu.
fin	1	tai sitten työnantaja katsoo että onpa hän persoonallinen otanpa hänet töihin varsinkin nuorten kanssa työssä tulee hyvin toimeen kun on jotain ns. samaa ja kiinnostavaa
fin	1	Vaikeaa on välillä ollut..mutta kaiken kaikkiaan toimii ok.
fin	1	Hienoja kuvia linnuista.
fin	1	yksi ihan OK päivä takana :) jihuu.
fin	1	kyllä elämä on ainakin mielenkiintoista lasten ja koirien kanssa =)
fin	1	Tervetuola Hyvinkäälle :)
fin	1	-Kiittää valmiiksi fiksumpia-
fin	1	Niinistö laittoi kuriin kansanedustajien menoja ja etuuksia,eli suomennettuna,jos kansan pitää olla säästökuurilla sama koskee myös eduskuntaa.Minusta sauli teki siinä oikein.
fin	1	Se vieras äly ei vierailisikaan ihmiskunnan tunteman fysiikan lakien mukaan. :)
fin	1	Tosi siistissä kunnossa ja paljon uusia osia.
fin	1	mä ostin proairsoftista ts870:n ja kyllä toimii proairsoft on luotettavin ja paras!
fin	1	HYVÄÄ YSTÄVÄNPÄIVÄÄ
fin	1	Eikä saa sitten ottaa liikaa "vitamiinoksia" =)
fin	1	itseasiassa yksi parhaista ideoista 5 vuoteen mitä nyt taksia oon väännelly.
fin	1	Mutta jos lämmin päivä sattuu niin mekko on varmaan mukavampi päällä.
fin	1	Kiitos!
fin	1	Moi ja hali
fin	1	jep:D rau:D
fin	1	Rakkauden , , , Hyväksyminen :)
fin	1	Eli vielä kun sinne sen salaattipöydän saa muutoinkin kuin lounaalla ja annoksiin vähän jotain vihreätä niin uusi vakkari on siellä =) ... pitää kait antaa palautetta ihan paikan päällä, tuskin ne täältä lukee firman palautepostin =D
fin	1	6 968 000 sekunttia enään!!! :)
fin	1	Linuxin mahtavaa voittokulkua ei voi estää enää mikään ja Microsoftin maan pinnalta poispyyhkäisyä ei mikään!
fin	1	Voi tuota nuorta lempeä.
fin	1	Hyvä reissu kuitenkin.
fin	1	Menkää kauppaan ja laittakaa ilmoitustaululle ilmoitus thats it.XD Ite aijon kokeilla tätä
fin	1	Mikä viikonpäivä näette? :)
fin	1	Kiitos asiallisesta tiedottamisesta FaktaaM.
fin	1	Ei huono, ei huono.
fin	1	Hyvin kirjoitit.
fin	1	kiitos vastauksista jo etukäteen! :D
fin	1	Nainen itsekin, mutta onnellinen.
fin	1	Ei haittaa vaikka soittaa väärin, kun soittaa itselleen, vaikka vaan yhtä säveltä tunnin... suosittelen.
fin	1	Mutta yritän uskoa enemmän hyvään.
fin	1	Tieteen ystävänä nämä selitykset eivät vielä mene läpi ;))
fin	1	Terveisin
fin	1	Hyvä leksa tärkeitä pointteja....
fin	1	...aivan totta!!
fin	1	Muistan sen kuin eilisen paivan. :)
fin	1	Oma parisuhde on hyvä ja toivon kovasti että se kestää...
fin	1	Minä ainakin olen niin iloinen, että tekisi mieli halata koko maailmaa.
fin	1	Kiitos!
fin	1	Olisin kiitollinen suosituksistanne / kertomuksistanne, kiitos :-)
fin	1	Jos on kuva, laita tulemaan se, kiitosta vaan!
fin	1	Piehän pyörälenkilla huoli, ettei hukka peri poikaa :)
fin	1	Hän on herttainen mutta vaatimaton ihminen.
fin	1	Tällainen kissa olisi upea kakkos/harrasteauto ja mobile.de sivuilla niitä näyttäisi saavan jopa 1000 eurolla!
fin	1	Väitän kuitenkin, että todennäköisemmin onnistun kuin epäonnistun.
fin	1	Kaikki janoiset ja nälkäiset ovat tervetulleita seuroihimme.
fin	1	Toivotamme teidät lämpimästi tervetulleeksi Tampereelle ja jatkamme mielellämme tutustumista ja keskustelua vaikkapa postitse: r.w@suomi24.fi
fin	1	audi kiiltää
fin	1	Tällainen toiminta on huomion arvoista ja antaa uskoa ihmisen pohjimmaiseen hyvyyteen tässä kovassa maailmassa.
fin	1	niin ainakin mulle lähetettiin (ja vielä maksutta!) kun kerroin et muutin uuteen asuntoon eikä myyjä ollu jättäny koneen käyttöohjetta.
fin	1	Juu, tykkään tästä :)
fin	1	Moi!
fin	1	Tällöin siis mulle mieluisa suhde koostuisi päivistä yhdessä jonkinlaisena yksikkönä johon kuuluvat minä, hän ja vaihtuva otos lapsia - illallisista ja kuumista öistä kumppanini kanssa, omasta ajasta omassa paikassa, vanhemmuudesta omille lapsilleni välillä keskenään, välillä joukossa.
fin	1	Kiitos paljon
fin	1	hieno juttu, tästä se lähtee.
fin	1	Itsekin pidän, on kevyttä ja viilentää ihoa.
fin	1	Joskus ei tarvitse edes hakijaa kun ei niitä papereita joka paikassa kysellä. :)
fin	1	yst.t. jari
fin	1	Siksi minusta olikin virkistävää nähdä hyvin muotoiltu ajatuksesi näistä kysymyksistä.
fin	1	Rehti mies ja oli varmasti sanojensa takana.
fin	1	Molemmat nautimme kun saimme jutella toistemme kanssa kauan.
fin	1	on hyvä varma aito varma japsi jolla myös arvo säilyy toisin kuin cittarissa
fin	1	Hih.
fin	1	Äänenlaatu on loistava.
fin	1	Rakkaus asuu Valona rinnassa oivaltain
fin	1	kauniita uneja ja helluseja kuveja
fin	1	Ne vanhat tehtävät on hyviä.
fin	1	* Varmaa on se, että Hän rakastaa jokaista tasapuolisesti, sukupuoleen katsomatta, sillä Kristuksessa ei ole miestä eikä naista, kaikki on Hänessä yhtä, Pyhän Hengen siteellä yhteydessä Päähän, Johtajaan.
fin	1	Toivotankin hänelle hyvää yötä ja kauniita unia.ajattelen vain sinua...Pasi..
fin	1	Jotakin tällaista vinkkiä otan mielelläni vastaan!
fin	1	Mä rakastan kirjoittamista, sillä mä puran suruni ja pahan oloni...
fin	1	Meillä ainakin tuli pari muutosta käynnin jälkeen : )
fin	1	Ole hyvä.
fin	1	Asun Ranskassa "rankassa" heteessä tosin aika ajoin ;-)
fin	1	Ihana tyyppi!!!
fin	1	Elämän tärkein asia
fin	1	hehehee
fin	1	Kaikki mahdolliset havainnot on tervetulleita.
fin	1	Voin lohduttaa sinua, että hyvin harva on oikeasti aito tiimalasi.
fin	1	No, eipä ole kyllä näitä tarvinut tähän mennessä miettiä :D
fin	1	kiitti!
fin	1	Kiitos sinulle!
fin	1	Kiitos kommentista!
fin	1	”Mielenkiintoinen” on mahtava sana.
fin	1	on niin lystiä olla rikas ja kaulaa myöten vallassa kiinni arkkuun asti
fin	1	Ovat toimineet mainiosti.
fin	1	tää ei liity nyt kyl samsungii mut osaaks kukaan sanoa onko sony xperia m2 hyvä? :D
fin	1	Kiitos asiallisista vastauksista! =)
fin	1	Siunausta sulle!
fin	1	(Joh. 16:13), iloon ja rauhaan Hänen rakkaudessaan!
fin	1	Me palkansaajathan tätä maata pystyssä pidetään, ainakin niin kauan kun "Kataisen vastuullinen markkinatalous" vähänkin yskähtelee :D :D.
fin	1	Mukavaa lomaa kaikille Marmarikseen matkaaville!! (vaikka mukavahan Turkin lomasta tulee varmasti ilman toivotuksiakin)
fin	1	nyt nousi Maisan pisteet aika roimasti!
fin	1	Nyt auringosta nauttimaan!
fin	1	En ole jättänyt sinua kuin nallia kalliolle ja en ole loukkaantunut, ihmettelin vain!
fin	1	että pieni napaiset tomaatit maistuvat paljon paremmalle kuin iso napaiset tomaatit....kyllä nyt on himmee olo.....
fin	1	Matkakuvia Retystä!!!
fin	1	Aaro on kivempi ja kuulostaa kivemmalta Aadan rinnalla.
fin	1	Kunnes sitten kuin salama kirkkaalta taivaalta löytyikin "se oma oikea"!
fin	1	#NAME?
fin	1	Olen kokeillut monia halpoja ja hiukan kalliimpiakin sekä Avonit ja Anewit, mutta paras tähän mennessä ehdottomasti on Lumenen Arctic Aqua Syväkosteuttava Silmänympärysgeeli.
fin	1	Kun seuraavalle matkalle lähden, niin se on Goa...rakastuin Intiaan.
fin	1	nappasit:)) hyvin vedetty ja onnea vielä kerran.
fin	1	Moi !
fin	1	Ja kissa on lauman pomo;)
fin	1	Olen kanssasi aivan samaa mieltä; kriittisyys on tärkeätä.
fin	1	Aamen!
fin	1	Sisäinen on myös tärkeä asia.
fin	1	Minä olen saanut hyviä tuloksia syömällä normaalia kotiruokaa.
fin	1	Syö pikaravintolassa niin siellä on rasvaista ruokaa nii varmasti lihot!! :)
fin	1	Kiitos vielä ehdin muuttaa tiettyyn hotelliin..
fin	1	Ei japanilaisten tekemä ;)
fin	1	Miniällesi voi olla tärkeää nähdä äitiään mikä edistää hänen suhdettaan lapsen lapseenne ja eiköhän se rakkaus äidin ja lapsen välillä ole kuitenkin paras rokote kaikkea pahaa vastaan.
fin	1	Hyvä Oiva.
fin	1	Kiitos!
fin	1	Mutta jos rottasi oli sairas niin se pääsi nyt parempaan paikkaan...
fin	1	Urheiluhotelli, halpa ja hiljainen.
fin	1	Terve!
fin	1	Siinäpä se lyhykäisyydessään :)
fin	1	Hänen kanssaan voisitte yhdessä muistella myös iloisia ja valoisia asioita.
fin	1	Hienoa!
fin	1	Rauhallisia omakotitaloalueita paljon.
fin	1	Moi!
fin	1	Jos jollain on tietoa mahdollisista vuokraajista tai jopa itse ollut vastaavalla matkalla, niin olisi kiva kuulla kokemuksia.
fin	1	Ainakin jos sen puheisiin voi luottaa ;)
fin	1	Haluaisin myös, että sinulla olisi kaikki hyvin.
fin	1	LOISTAVA
fin	1	minäkin, Mariko on hyvä.
fin	1	Onnea,onnea aivan hirveesti!
fin	1	Hyvää Erkin päivää
fin	1	ja vakoilen niin vallan mahdottomasti voi näitä oletuksia hyvää iltaa sullekki ;D
fin	1	kyllä
fin	1	Mielipiteitä kiits!!
fin	1	Parempi molemmille, ehkä hän löytää jonkun herttaisen tilallesi.
fin	1	Näkevät paljon mukavia unia kuten elokuvia.
fin	1	Ne ovat useimmat upeita ja nautin itsekin niistä joka vuosi.
fin	1	Putosin ristiltä... ;)
fin	1	Hyvää Yötä, Nuku hyvin..sinä eräs maailman kaunein nainen.
fin	1	Joo.
fin	1	:):)
fin	1	vaikeita yhteenlaskuja, olisi pitänyt olla hereillä matematiikan tunneilla ;)
fin	1	Siinäkin toivotettiin mulle aikoinaan tsemppiä huutomerkein!
fin	1	Suosittelen vilpittömästi :)
fin	1	Oikein hyvää yötä ja mukavaa huomista päivää!
fin	1	... näitä on miljoona, mutta koieeaan pärjätä näillä :)
fin	1	Sinne joku ilta aperitivolle, kaunista ja erilaista.
fin	1	Kiitän asiallisista vastauksistanne
fin	1	Otin urhoollisesti pullon samaa kamaa ja totesin sen olevan O.K. Alle 8 euron viiniksi se oli mielestäni jopa varsin mukava, täyteläisen tuhti tuttavuus!
fin	1	kerro itse ensin mitä ajattelet missä oltaisiin nähty... :)
fin	1	Palstan miesten kirjoituksista päätellen olen ymmärtänyt, että tytöt siellä puhuvat toooosi hyvää englantia.
fin	1	kiitos paljon kaikille vastauksista.
fin	1	Onnea uuden vauvan tulosta :)
fin	1	Toisaalta minä olen saanut pitää mielenterveyteni ja nauttinut vauva-ajasta kun välillä voin oikeasti lähteä esim koiran kanssa pitkälle lenkille tai kaupungille syömään kaverin kanssa, kun tiedän että isäkin voi tarvittaessa pullosta antaa.
fin	1	Tsemppiä ja onnea työnhakuun!
fin	1	Ladan mallisto on toisaalta vakaa ja siihen luotetaan.
fin	1	hemmottele itseäsi ja ota ilo irti omasta rauhasta vielä kun sitä on :) tsemppiä sinne!
fin	1	se oli totta!
fin	1	Kiitos..
fin	1	Kiitos etukäteen.
fin	1	Suklaa - ah, ihanaa valkosuklaata, jotain krispin tyyppistä juttua antamassa rapeutta ja keveyttä ja sitten tietysti sitä mustikkaa!
fin	1	Itse olen aina rehellisyyden kannalla, tiedän kuitenkin nuo tunteet todella hyvin, koska olen melkein tarkalleen juuri samanlaisessa tilanteessa.
fin	1	Minustakin isä on todella tärkeä, mutta vain silloin kun isä käyttäytyy kuin isä, hoitaa aksvatustyötään isän lailla (biologinen suhde tai ei).
fin	1	Moikka!
fin	1	Vaikka uskoin etten ikinä pääse hänestä yli, pääsin!
fin	1	Hyvää yötä!
fin	1	suosittelen kokeilemaan siinä on haastatetta:) kiireestä voi jopa nauttia.
fin	1	Silti minä miestäni rakastan.
fin	1	Kiva tietää!
fin	1	Tervetuloa tutustumaan saaristoon!
fin	1	Sydämmelliset terveiset ja kiits..
fin	1	Toivon "hipidihip":lle menestystä ja antoisaa tulevaisuutta.
fin	1	Keväällä se aina hohtaa kuin uusi ja kyllä tulee ihanat lihat ja makkarat!
fin	1	Kiitos sinulle.
fin	1	Tämän miehen tyttöystävä hyväksyy ystävyytemme sillä hän tietää että olemme vain ystäviä ei muuta ja on hienoa löytää treffit palstalta ystäväksi nainen johon ystävyys myös säilyy ja en ole ainut joka sitä kautta löytää!!!!
fin	1	Moikka!
fin	1	Ehkä me tavataan :)
fin	1	moi tässä 17 v tytteli haluis arkipäivään jotain kivoja kavereita kenen kanssa voi shoppailla ja sen sellasta!!
fin	1	Mutta hoito ja laatu paranee Ähtärin jälkeen kun pääsee Seinäjoelle!!
fin	1	Pirkka pussikeitoissa sama kalorimäärä kuin Nutrileteissä ja pussikeittoja on eri makuisia...nam.. ja kokemuksesta tiedän, että laihtuu..
fin	1	Ajattelin, jos joku ystävällisesti kertoisi muuaman faktan, nii sanoisin eteenpäin kannattaako niin toimia..
fin	1	Pitää levätä riittävästi ;)
fin	1	Parhaimmat on täällä vieläkin, ja rakastan teitä.
fin	1	Moi!
fin	1	mä oon 13 wee likka ja mä olin tosi ilonen ku yx 17 vuotias jätkä kerto mulle et se tykkää musta mulla oli nimittäin tunteita kans sitä kohtaan... ja mä tutustuin siihen mun kaverin kautta,et kyl sun kandee kertoo sille muijalle tunteistas,mitä nyt ittees enää piinaat...
fin	1	upea luonto (jylhät vuoret viehättää) pidämme myös pienistä kaduista, nähtävyyksiä pitää olla tietysti tai jotakin sellaista ette tarvitse koko ajan olla hotellissa ja rannalla...
fin	1	Mieheni on aivan ihana, rakastan häntä aivan liikaa voidaksemme erota.
fin	1	Rintsikoita kannattaa alkaa käyttää sitten kun itsestä siltä tuntuu ja kun ne kasvavat siihen kokoon, että tukea vois tarvita :)
fin	1	Eli ihan lämpimästi voin suositella tripla seiskaa!
fin	1	Siispä me kokkolalaiset veronmaksajat lähtekäämme nyt joukolla tukemaan tuota yhdistystä kaikin voimin.
fin	1	Omasta puolestani suosittelen.
fin	1	Onneksi poikaystäväni on ollut todella avoin näistä mieltymyksistäni, on jopa suostunut strap-on leikkeihin ja kutsunut minua unisex nimillä kun itse on antavana osapuolena peppuseksissä.
fin	1	Oman kokemukseni mukaan leikkimielisyys ja tietty nokkeluus on myös hyvästä.
fin	1	Olen aina ollut Jouluihminen ja rakastanut Joulua, siinä on taianomaista tunnelmaa, joka aina jaksaa kiehtoa.
fin	1	&lt;3
fin	1	Se olisi aika ihana kuulla:)
fin	1	Kiitos vastauksesta
fin	1	Toivon, että löydät monella tavalla raitista seuraa, vaikka hyvä on yksinkin olla.
fin	1	Olet sankarini.
fin	1	Mieheni on pitänyt vasta näinä viikkoina isyyslomat, ja sen puolesta olen taas ehtinyt netitellä, lueskella ym. täydet päivät. :)
fin	1	MAAILMAN IHANIMMALLE MIEHELLE!
fin	1	Onneksi olkoon...Ja kiitos kaikille äänestäjille .
fin	1	Koirasta näki että se vain leikki, siitä oli hauskaa kun iso lauma ihmisiä leikki sen kanssa.
fin	1	Hei!
fin	1	Hyvää kevättä sinulle.
fin	1	Ehkä tietämyksesi siivin jaksan nyt tämän yövuoron loppuun.
fin	1	ja ruppeemme perjantai viettoon,taas yhdessä ku suuri onnellinen paerhe!!
fin	1	noiden kanssa pelehtiä, olisipa ihanaa nähdä kun tuollainen "nainen" työntyy mun pyllyyn!
fin	1	Tutustumaan Toisiimme Paremmin Kuin Omiin Taskuihimme:) Hyvää Yötä Ja Kauniita Unia:) Nuku Tosi Hyvin:) Palailen Aamulla:)
fin	1	Miettikööt sitä ensin ja ottakoot ite selvää. ;)
fin	1	Päinvastoin tykkään aina vaan enemmän.
fin	1	Onnea ja menestystä
fin	1	Ajamalla taksilla saa sen kuvan mitä matka maksaa :)
fin	1	työkkäristä kehotti tutkimaan onko ad/hd.... :D
fin	1	Puhtaudesta kyllä huolehdin!
fin	1	Onnea ja menestystä - toivon myös että tämä kestää ikuisuuden ** . :)
fin	1	olisi kiva tietää missä nykyään asuu ja mitä kuuluu
fin	1	Oli kivaa olla palstalla pitkästä aikaa.
fin	1	Myös ystävät ovat erittäin tärkeitä, heille tulee ehkä kerrottua enemmän kuin vanhemmille.
fin	1	Erityisesti minun kirjoitukseni sopii juuri Sinulle Richard!
fin	1	you're blowing my mind, sister. :-D
fin	1	esim kuinka tuo tarja oli älykäs kun ylensi nerokkaan sotilasjohtaja mikkosen.
fin	1	Kiitos vinkistä, kokeilen.
fin	1	Mun lahjasaldo on kynttilät, kauniit kyntteliköt x 2, kristallia pöytään, keittokirja, kirjoja, viiniä, suklaata, vitamiineja ja kahvikupin lämmittimen USB-liittimellä :))
fin	1	Siksi lapset ovatkin niin ihania!
fin	1	Nyt kun olen käyttänyt peniksen kehittäjää yhdyntäni kestävät halutessani jopa puoli tuntia tai pidempää.
