lang	sentiment	text
fin	-1	Näin pahaa oloa minulla ei ole ollut aikoihin.
fin	-1	kun puhuivat,että tämä tdk-sankari oli lähtiessään syönyt nyrkkeilijän housuihin pläjähtäneet ripulitkin kovan nälän vaivatessa.
fin	-1	HÄVETKÄÄ!!!
fin	-1	Vedetään vastapalloon; persjalkainen, röökaava, sidukkaa ryystäävä, tatuoitu, kiroileva ja piereskelevä suomilehmä EI TODELLAKAAN OLE SIINÄ ASEMASSA ETTÄ KANNATTAISI RUVETA ESITTÄMÄÄN MINKÄÄN SORTIN KRITEEREJÄ MIEHILLE!!!!!!
fin	-1	Kuparia et myöskään tunnistanut, vaikka niin VALEHTELIT.
fin	-1	Tuskin kestäisi kovinkaan kauan sillä minä olen sellainen luonne, että ei minua jaksaisi kovinkaan kauan.
fin	-1	mitaan muuta en osaakaan.
fin	-1	En voisi enää seurustella kenenkään katkeran suomalaisen naisen kanssa.
fin	-1	Hyvin vaikea
fin	-1	aina on päässyt turvallisesti kotiin ja nopeinta reittiä!älä puhu ASIOISTA JOISTA ET NÄHTÄVÄSTI TIEDÄ HEVONPASKAAKAAN!
fin	-1	Jos naisella on tylsä, yksitoikkoinen ja huonosti palkattu työ, se on riistoa.
fin	-1	Kyllähän kertomasi tapahtuma on siinämäärin raskauttava että rikokseen syylistynyt on saatava teostaan vastuuseen.
fin	-1	Itse epäilen, että on TODELLA PALJON tapahtunut seksuaalisesti.
fin	-1	Hinnassa tultiin vastaan ainoastaan nimellisesti.
fin	-1	Akateemisia parisuhdevammaisia on paljon, mukaanlukien allekirjoittanut.
fin	-1	Ei stana se mene pienen ihmisen järkeen!
fin	-1	Hän oli vain rasisti.
fin	-1	Kun ei vaan tarvitsis nähdä sua joka ikinen päivä niin tää olis niin paljon helpompaa...
fin	-1	ETTE USKALLA SOITTAA KYTTII, EI ME EES NIIT PELÄTÄ XDDDDDDD
fin	-1	Eli VAIN myönteinen kanta pakkoruotsiin kelpaa.
fin	-1	Älä mene lankaan.
fin	-1	Harmittaa, jos nyt sitten onkin jotain vakavaa, koira vasta 11kk, ja elämä vasta alussa :(
fin	-1	Jos teillä on NOIN kauheita paineta kumppanin ulkonäöstä, niin pistäkää se kumppanivätys sitten pellolle!
fin	-1	Yritin tukea hänen ponnistelujaan, autaa taloudellisesti ja palkkio siitä oli uusi juomaputki.
fin	-1	No anteeks nyt kamalasti ku en ihan heti ehtinyt vastata...
fin	-1	Ruotsalaiset ovat kiittämätöntä siipeilijä kansaa, kun eivät halua muistaa sitä, kuinka suomalaiset auttoivat ja kouluttivat ruotsalaiset elämämisen alkuun täällä Suomessa.
fin	-1	He jotka kuluttavat 1500 ekua parissa viikossa ovat varmaan sekoittaneet liirat ja ekut :((
fin	-1	Just joo, suomessa on sananvapaus ja sille sinä et voi mitään....
fin	-1	#NAME?
fin	-1	Trolololo, jokainen tietää, että mielipiteen täytyy olla sama kuin Glorianalla tai se on kelvoton.
fin	-1	Ei jumankekka, maaorjuus takaisin heti!"
fin	-1	Tunnustelin sitä ja se tuntui inhottavalta.
fin	-1	kyl muaki vituttais... "
fin	-1	et jos sulla on ammattitaito ja koulutus ammatti sulle pitää luoda mahdollsiuus kunnon työhän ammattitaitoasi vastaavasti se on turhaa panna ihminen roikkumaan tukitöihin Se ei ole oikein ihmiselle siellä kohdellaan kuin ala-arvoisesti ja teetetään halvemmalla rahalla enemmän työtä kuin samat kolleegat samassa ammatissa se o väärää työllistämistä.
fin	-1	Liian nuorekas, siis teinityttömäinen pukeutuminen naisella yli 50 näyttää naurettavalta, napapaitoineen ja puoleenvakoon ylettyvine farkkuineen.
fin	-1	Voisin toki sanoa jotakin yhtä "mukavaa" sinusta, mutta niin idiootti en edes minä ole!!
fin	-1	suvaitsevaisuus pahentaa työvoimapulaa, kun töitä annetaan mamuille sen sijaan että niitä annettaisiin suomalaisille nuorille.
fin	-1	Tulin kotiin ja vilkaisin peiliin.Kauhistuin.Työkaverini (nuori kaveri)oli läntännyt huomaamattani päähäni Tarran jossa luki."Palautetaan".
fin	-1	Tämä tuntuu minusta niin epäreilulta.
fin	-1	Epäilempä, että se on vaa joku juntti, joka on katkera näistä hervottoman suurista etuuksista, jota perheelliset saa...
fin	-1	Ero Jumalasta on kauhea asia nyt ja tulevaisuudessa, se ei tarkoita "melkein mitä tahansa", vaan tyhjää oloa ja kuitenkin olemassa oloa.
fin	-1	Pökäleen sivut päivitetty...
fin	-1	Mä inhoan syksyä ja syyssateita.
fin	-1	Miksi saatana sentään joudun maksamaan kokoomuksen mamutus ja multikulttuuri propagandatykin ylläpitämisestä?
fin	-1	Hän tyrkytti tuttuun tapaan kaikki liittymät, joita en siis tarvinnut - hän ei tosin minua "asiakkaana" arvostanut muutenkaan ,joten tyrkyttäminen tuntui kamalalta.
fin	-1	Tiedän, että haluan olla tämän miehen kanssa ikuisesti, mutta harmittaa, koska hän ei halua sitoutua.
fin	-1	Haluaisin syödä, mutta pelkään lihovani ja siitä tulee fyysisestikin paha olo.
fin	-1	Selkärangatonta.
fin	-1	Halusit siis todistaa vielä uudestaankin sivistymättömyytesi?
fin	-1	Kuten jo aijemmin kirjoitin niin kävi lapsia sääliksi ja siitä voit päätellä että en pitänyt tätä tapausta ihan "terveesti erilaisena"
fin	-1	Kaiken maailman fobioita ja harhoja sitä pieni ihminen kykeneekin kehittämään itseensä.
fin	-1	Muitten vikahan se on, ettet sinä pysty hyvään ja korkeatasoiseen keskusteluun?
fin	-1	Ei tuolla lue suomea??
fin	-1	Mä tulin pelonsekaisin tuntein katsoon, onko novellini poistettu.
fin	-1	sydän täynnä sirpaleita
fin	-1	Lapsia ja nuorisoa PITÄÄ EHDOTTOMASTI KIELTÄÄ RAAMAMATTUA OMINPÄIN LUKEMISESTA, sillä muuten on vaara että he ALKAVAT KÄYTTÄMÄÄN OMIA AIVOJAAN.
fin	-1	kamalia bakteeripesiä!
fin	-1	Väistämätön tosiasia on ollut myös Suomen kohdalla se, että kehitys on mennyt huonompaan suuntaan siitä lähtien, kun itsenäisyydestä on luovuttu.
fin	-1	Suomessa nyt vaan ei kannata ihan kaikki.
fin	-1	Tyypillistä feminismille. :)
fin	-1	siirretään mieluummin Jaalaan koko vitun palokunta, sieltä on lyhyempi matka Heinolaan sammutustehtäviin.(hei, se oli vitsi, pakko kertoa ettei joku idioottipäättäjä vielä teekkin niin)
fin	-1	Ne pelottaa tavallaan, mutta noi isot on sen näkösiä, et ne etoo, ja värisyttää..
fin	-1	Tietämättömät ja kärsimättömät kun harjaavat usein liian kovilla otteilla...
fin	-1	tuli eu potaskaa kerrakseen ilman perusteluja joihin ei talollinen kuten yleensäkään eu mieliset kykene muttta eun vastustajat voivat perustella näkemyksensä joten..1,eu ei mitenkään voi olla ainoa ekonomis-realiinen vaihtoehto suomelle siis potaskaa a"la talollinen:) 2.nato on ainut puolustus poliittinen vaihtoehto suomelle?
fin	-1	onko tässä ketjusssa yhtään viestiä, jossa ei vittuiltais?
fin	-1	nii ja sit ku sanoo vaikka että "mitäs tässä, eipä kummempia" ni sit käydään valittamaan että oot tylsä jne.
fin	-1	Eikös se kraanavesi, joka tulee alhaalta, enää kelpaakkaan.
fin	-1	Vaikka se sun ihastus pillus ei oo täällä vaan aina se olen vain mä ja aina lässytät sen saman itku virren punapäistä, koirista, pk-seuduista ja s ja m naisista juuri minulle niin ei se mitään.
fin	-1	Hieman ihmettelen et-opettajasi toimintaa.
fin	-1	Kerran hän uhkasi tappaa minut ja silloin lähdin.
fin	-1	HLOOOOOOO kansa missä mennään??????
fin	-1	Vähän vaikeaa ja väkinäistä sekin.
fin	-1	En odota enkä halua apteekilta teennäistä hymyä, turhaa lässytystä tai ilmojen päivittelyä.
fin	-1	8-- Terrorisoivat yksityisilläkin mailla maastoajoneuvoilla oikein luvan kanssa, kuin porot läsnäolollaan ja paskallaan.
fin	-1	MIksi he puhuvat sellaista johon itsekään eivät usko eivätkä noudata omia heuvojaan. :-))))))
fin	-1	Voisiko joku vastaanottokeskuksen työntekijä tai kalastusvalvoja opettaa näille partalapsille että porvoon joessa kalastaminen virvelillä on kielletty.
fin	-1	Mutta AA-kerhot voivat muuttua kuin lahkoiksi, jos niihin piintyy!
fin	-1	Ja pelkään ihan hirveästi, nielunäytettä.
fin	-1	Verkkosukka on haarasaumoja myöten kokkarekusetuksessa mukana.
fin	-1	Miehesi on hakemassa avioeroa, miksi?!
fin	-1	Isäpuoli oli muutenkin aikamoinen despootti, kaikki tehtiin hänen halujensa mukaan.
fin	-1	Hakukaan ei löydä mitään zonelabsiin viittaavaa.... :( nyyh nyyh...
fin	-1	Pelkään
fin	-1	Ei mitään nössökamaa enää tässä vaiheessa peliin!
fin	-1	Lääkkeen jälkeen mulla alkoi olla hirveä oksettava olo ja maha kipeä, mulle ei ollu kerrottu sillon että pitää ottaa uusi tabletti jos tulee pahaolo.
fin	-1	Rikkaat pystyvät kustantamaan muutenkin pennuilleen merkkivaatteet, pelit ja vempeleet ja lapsilisät menevät korkeakorkoisille tileille, rahastoihin, tms. korkoa kasvamaan 18 vuodeksi josta kyllä muodostuu huomattava summa mällättäväksi kermaperseiden kersoille veronmaksajien kustantamana.
fin	-1	Eivät ole rähmällään, kuten Suomi!
fin	-1	Todella vaativaa salapoliisintyötä kaivaa esiin julkinen tieto :)
fin	-1	#NAME?
fin	-1	Heillä ei ole omaa tahtoa eikä tunteita, vaan heidät viedään hoitoon kun on tarve, ja anopin taidot kyseenalaistetaan useimmissa tapauksissa.
fin	-1	Kohta on suomalaisilla isänmaata ikävä.
fin	-1	Vittu.
fin	-1	Vaan, kun ainoa mikä seisoo on järki, on tietenkin oltava totaalisen järkähtämättömästi sitä mieltä, että hullu on se nainen, joka ei lankea vanhalle viinalle ja erilaisille eritteille tuoksuvan charmöörin koukkuun.
fin	-1	Kauanhan tuota pelleilyä on jo kateltu.
fin	-1	Mua ei naurata yhtään ja mietin että miten kestän ensi yön...
fin	-1	Huorahan voi olla, eri asia kuka siitä maksaa, ja miten paljon.
fin	-1	Piikistä se 24h alan tuntee selvästi oviksen,se on niin kivulias että joudun kävelemäänkin kyttyrässä,autoonkaan en meinannu päästä,kun istuukin niin tuntuu sellanen vihlasu,koko ajan on sellanen kuin joku vetäis munasarjoja eri suuntiin, mutta se on ohi n.36h.
fin	-1	no muakin haukutaan hirveesti selän takana ja tommosta mutta kun kerroit siitä opettajasta niin aika välin pitämätön hän on.
fin	-1	Euroopan-lennoilla vierustoveri, jonka henki haisee ja edessä istuva urpo, joka laskee penkkinsä selkänojan alas, esim koska on niin kännissä, tai koska ei vain tajua, että se temppu on suoraan pois takanaolijan jalkatilasta.
fin	-1	Toivottavasti verisuoni tyhjästä päästäsi tällä kertaa poksahtaa.
fin	-1	ai että "taisipa olla toissapäivänäkin"?????
fin	-1	HEI!ONGELMANI ON AIKA ERIKOINEN MUTTA TOIVOTTAVASTI JOKU OSAA VASTATA.OLEN OLLUT TEMISISSÄ YSTÄVÄNI KANSSA MUTTA ERIKOISET ASIAT OVAT KARKOTTANEET MINUT HÄNEN LÄHEISYYDESTÄÄN.OLIMME TUNTENEET PARI VUOTTA KUN HÄN YLLÄTTÄEN MYI KAIKKI VAATTEENSA JA ALKOI KOPIOIDA MINUA,VAIKKA TYYLIMME OVAT AINA OLLET PALJON TOISISTAAN POIKKEAVAT.HÄN KOPIOI KAIKEN MIELIPITEITÄ,KIINNOSTUKSENKOHTEITA,KODINSISUSTUSTA,MATKAKOHTEITA,SUKANVÄRIÄ MYÖTEN.HÄN ON TODELLA VAALEA MUTTA ON NYT ALKANUT JOPA TUMMENTAA JA PIDENTÄÄ HIUKSIAAN SAMANLAISIKSI KUIN MINULLA.HÄN YRITTÄÄ MYÖS ISKEÄ MIESTÄNI JA VIEDÄ MINULTA YSTÄVÄT.TILANNE KÄVI NIIN AHDISTAVAKSI ETTÄ MUUTIN POIS SAMALTA PAIKKAKUNNALTA.NYT HÄN ON TULOSSA PERÄSSÄ,ETSII ASUNTOA NAAPUREISTA!OLEN SAANUT KUULLA MONESTI MITEN HÄN SELÄNTAKANA MOLLAA MINUA MUTTA PÄIN NAAMAA KERTOO JOPA RAKASTUNEENSA MINUUN.HÄNEN KANSSAAN ON TUNNETTU NIIN KAUAN JA MEILLÄ ON OLLUT HAUSKOJA HETKIÄ YHDESSÄ,EN HALUAISI KATKAISTA VÄLEJÄ MUTTA TUO NAINEN TUKAHDUTTAA MINUT JOS VIETÄMME AIKAA YHDESSÄ.OLEN YRITTÄNYT ASIASTA KESKUSTELLA MUTTA SE OSOITTAUTUI MAHDOTTOMAKSI.MIKÄ YSTÄVÄÄNI VAIVAA?JA MITEN VOISIN SAADA HÄNESTÄ TAAS OMAN ITSENSÄ ESILLE?
fin	-1	Elät omassa kuplassa luulet vain salaiseksi
fin	-1	Noi voi vihannes!
fin	-1	Näitä häiriintyneitä kun tuntuu löytyvän sieltä ja täältä.
fin	-1	se pisti miettii että MITÄ V....A
fin	-1	Minä se ehkä tässä olen tyhmä mut en voi itselleni mitään, tällanen mä olen..
fin	-1	Noh sen kai siitä saa kun 1. Kirjoittaa väsyneenä.
fin	-1	No se on kyllä vale keskellä kesähellettä.
fin	-1	Mitähän nämä stadilaisdemarilesbot seuraavaksi keksivätkään.....
fin	-1	EN PAREMMIN SANO..
fin	-1	Lukisit uutisen ennenkuin mokaat itsesi osoittamalla ettet tiedä mistä puhutaan.
fin	-1	Miten minusta sitten voisi tulla luterilainen, jos alkutilanne on jo tämä!?
fin	-1	Sehän onkin niin loistavaa, ettei kukaan täällä ole KOSKAAN, siis KOSKAAN ollut sängyssä kahden eri miehen kanssa saman kierron aikana..
fin	-1	Pesä saatiin lopulta jakokuntoon ja jopa käräjäoikeudessa vahvistettua mutta leski pääsi vielä väliin sähläämään joten tuli 6 kk valitusaika joka umpeutui nyt maaliskuussa.
fin	-1	Ja just sillon kun olen väsynyt, tai surullinen, isä alkaa ärsyttämään laulamalla kaikkea minusta, tuntuu niin raskaalta, kun ei pysty pakenemaan, ja jos pyytää että lopettaisi, hän jatkaa entistä ärsyttävämmin, ja usein juttelen surullisena kaverin kanssa koneella, niin isä vaa laulaa vieressä että "Tietokoneella olen pitkään, olen kahlittu tietokoneeseen kiinni."
fin	-1	mulla ei mee henkisesti oikein hyvin..erosin poikaystävästä kk sitten enkä saa mielestä, porukat on puhunu eroomisesta ja proidilla ei mee hyvin, tädillä saattaa olla syöpä ja näin ees päin.en oo hakenu mistää apuu..kavereille oon puhunu mut ei ne osaa auttaa..yritän selvitä ite ja jatkaa elämää tavalliseen tapaan..kai sillee on mun tapauksessa paras...
fin	-1	lähipiirissä on ilmennyt tätä"punkkitautia"saaristossa, saaristossa kun olaan niin saa kaiken aikaa olla repimässä punkkeja pois vaatteista... tytöllä oli korvan takana punkki.. ja kasvanu jo aika isoksi,, omaa tyhmyyttöni en katsonut sinne vaikka valitti...
fin	-1	Mene Irakiin, opettavat käytöstapoja.
fin	-1	Älä jauha paskaa.
fin	-1	Inhottava tyyppi kaikenkaikkiaan ja lapsena kauniimpi kuin nykyisin.
fin	-1	-voisit varmaan myös hinkua hyppäämään lentokoneesta ilman laskuvarjoa 600m alas kivikkoon.
fin	-1	Vielä menisi noin 3 v. että voisimme muuttaa yhteen .Olenko rakastunut väärään mieheen ...
fin	-1	NYT KYSYY TYHMÄ
fin	-1	Tietenkään hinttifeministit ja katkeratläskifeministiakat eivät tykkäisi, mutta heidän mielipiteille ei ole mitään väliä.
fin	-1	Nuo kommenttisi alkavat olemaan lapsellisia ja vailla päätä ja häntää.
fin	-1	mutta minkä voin sille että lukemattomien joukosta vain sinä, sinä p i r s t o i t k a m a r a n a l t a n i ?
fin	-1	Oman lapseni isä tappoi itsensä alkoholisoituneena maksakirroosiin jo 30-vuotiaana, joten kukin voi mielessään miettiä mistä ne roolimallit on paras ammentaa; onko välttämättä se lapsen biologinen isä se paras mahdollinen malli?!
fin	-1	Näiden militaristien ja muiden suomijunttien mielestä kun meidän nykysuomalaisten pitäisi vaalia kaikin puolin tämän "hienon" talvisotahengen säilymistä, niin ettei nämä ikivanhat ja "hienot" perinteet vaan pääsisi häviämään suomalaisnuorten kasvaessa ja muuttuessa liian kansainväliseen suuntaan."
fin	-1	kusessa!
fin	-1	MIKSI SUOMESSA..
fin	-1	huh huh mikä urakka..ja en enää halua koskaan palata tähän &gt;_
fin	-1	voi olla varustettu vaan kultalusikka suussa syntynyt pääkaupunkiseudun suomenruotsalainen.
fin	-1	Operaatiossa oli lopultakin liian tiukat kriteerit ja siksi se oli tosiaankin huonosti suunniteltu.
fin	-1	Minua ärsyttää eniten täällä Suomessa lukea nuorison päihde- ja masennusongelmista ja vanhusten omien omaisten välinpitämättömyydestä.
fin	-1	Kuulemani mukaan Mark on nykyisin melkoinen teinityttöjen jahtaaja tuolla Turunpuolessa.
fin	-1	Kun väitin vastaan hän sanoi et "paskaa" yms eikä uskonut yhtään mitään sitten sanoin et "en mä jaksa sanoa sulle mitään kun et usko mitään".
fin	-1	Minkä takia naisten täytyy pari ensimmäistä kertaa rakastua panoeinoihin?
fin	-1	Ei paskaväite faktaksi muutu vaikka sitä levittelee ympäriinsä kuinka monta kertaa.
fin	-1	Persut taas sätkivät kuolinkouristuksissaan puskissa huutelemassa.
fin	-1	Maku on Suomalaisempi kuin yksikään suvakki!
fin	-1	Autot joiden en pidä väliä ajan pesulaan naarmutettaviksi, viikottainen pesu on pesuloiden paskapropagandaa, jossa ei ole järjen hiventä; asettakaa hyvät ihmiset asioita kyseenalaisiksi
fin	-1	Miks sit kirjottelet tänne?
fin	-1	Aluksi tuntui,että lääkkeet tehosivat,mutta nyt rytmihäiriöt ovat palanneet ja lisäksi en voi pyöräillä ylämäkiä ollenkaan,koska tulee hengenahdistusta.Onkohan jomman kumman lääkkeen sivuvaikutuksia nuo oireet?
fin	-1	Yritin selittää itku kurkussa, mutta ymmärsivätköhän he mitään..
fin	-1	*tyhmä*
fin	-1	Voi ei 111111
fin	-1	Naisille ei riitä mikään.
fin	-1	Olin liian huono painepesijäksi, en kelvannut myöskään kasvihuonetyöntekijäksi, enkä kokoonpanijaksi.
fin	-1	Mollaat näköjään kaikkia.
fin	-1	Siis se viikonloppuinen muutama olut-juopottelu, jolloin riitely muuttui entistä pahemmaksi.
fin	-1	Nyt tämä minun sortaminen riittää tälle päivälle, kiitos!
fin	-1	Jos ei tuota tosiasiaa hyväksy, nousee viha ja jos se kanavoituu teoiksi ... :'(
fin	-1	Meillä on joku homo takapajulasta.
fin	-1	Ylipäätään en ymmärrä mistä tämä ihminen minun tietoni on saanut..JATKUVA PELKO SIITÄ PIINAA MIELESSÄ, että millonka se jotain uutta keksii..
fin	-1	Sinä et näköjään tajunnut (sitäkään).
fin	-1	Ei hyvältä näytä!
fin	-1	Täysin kohtuuton sopimus.
fin	-1	Se kuvastaa sellaista hankalaa itsensä korottamista ja sellaisesta asenteensa käsin on hankala tulla kenenkään kanssa samalle viivalle keskustelemaan.
fin	-1	Sekin on aika pelottavaa.
fin	-1	Moni täällä hokee, että menneet voi unohtaa ja pitää olla positiivinen.
fin	-1	itse yritin sitä osastolla ja viikon päästä aloin katua päätöstäni,jonka vuoksi lähdinkin pois kolmen viikon jakson oltuani,kilon lihonneena..
fin	-1	melkoista puppua
fin	-1	Oksennukses korjaus oikeaan muotoon, "Asiallisen viestin sievistely minua miellyttäväksi:"
fin	-1	Naisen painon pitäisi muka alkaa 4:lla tai 5:lla (55kg kyllä EHDOTON maksimi) jottei olisi järkyttävä ameeban lailla eteenpäin löllyvä muodoton klöntti.
fin	-1	LAHDEN ALUERADION TOIMITTAJA EI USKALTANUT MAINITA TÄTÄ ASIAA KUN KESKUSTELTIIN ASUNTOMURTOJEN LISÄÄNTYMISESTÄ LAHDEN SEUDULLA....
fin	-1	Kaikkea saatanaa ne mulqwistit keksivät?
fin	-1	En yleensä tartu 13 vuotiaan trollaukseen, kyllä sunkin henkinen kapasiteetti vielä jonain kauniina päivänä kasvaa siihen mittaan, että ymmärrät pyöräilyhousujen/paitojen olevan ilmanvastuksenkannalta aika oleellisia.
fin	-1	taskuliinat ja solmiot Chälle Christöffer Häglyndillä (rkp+coc) ja Chäi-Görän Älexänder Stybbillä(coc+rkp) on tänään?
fin	-1	Mikä törkeintä niin jotkut paskiaiset laskee silti koiransa sinne.
fin	-1	Olin ahdistunut ja ymmällä.
fin	-1	Mitta täyteen passattia,harmi!!!hyvä auto tien päällä,mutta maanantaina oli viimeinen naula arkkuun,hällärit päälle ja ei starttaa kirveelläkään!!!
fin	-1	On tehty hankalaksi.
fin	-1	ihan täysin väärin keinoin!!
fin	-1	AMATÖÖRI
fin	-1	Josko sinä alkaisit vihdoin viimein jaella neuvoja JULKISEN VALLAN OMISTAMISSA RAKENNUKSISSA (valtio, kunnat, kirkko) SAIRASTUNEILLE TYÖNTEKIJÖILLE sekä muille tilaakäyttäville siitä kuinka heidän AMMATTITAUTILAISSAMME mainittu ALLERGINEN mikrobialtistussairaus lääketieteen tuntemine LIITÄNNÄISSÄIRAUKSINEEN saataisiin maamme erikoispoliLÄÄKÄREIDEN TOIMESTA SYY-YHTEYSTODISTETUKSI.
fin	-1	kun lukee vastauksia niin minusta moni on tinderissä etsien seksiseuraa ja tarjoaa seksipalveluitaan eli ovat seksiseuralaisia ja toiset on varattuja ja pettävät ja on tindereissä yms etsien seksiseuraa ja kaikki tinderiläiset ymmärtävät toisiaan eli on normaalia harrastaa seksiä varattujen kanssa niin eihän muuten kikkeliä tai pimppiä saisi kuin varatuilta pettäjiltä niin minkä kuvan sinä olet saanut palstalaisista ja oli mies tai nainen niin kaikki heistä etsii ja ihannoittee 1-17v pojista ja tytöistä niin kai maksavana asiakkaana voi vaatia mutta pedofiliaa ei ymmärrä ja kaikki on vielä korkeasti koulutettuja
fin	-1	Siitä tykkäsin kaikkein vähiten.
fin	-1	Pysyy kaikenlaiset onnenongijat poissa.
fin	-1	Mahtava se on kun sitä markkinoidaan roskalehtien idiooteille toimittajille.
fin	-1	BITCH.
fin	-1	Miksi te ateistit ette vain voi myöntää totuutta...
fin	-1	Meillä on paljon etuuksia ja vapauksia, että armeija on tähän nähden maanpäällinen helvetti.
fin	-1	nämä heput jotka täällä kirjottelee ois varmaan valmiita lisääntymään oman jämptisä kanssa!!
fin	-1	Valitettavasti eivät olleet siemeniä vaan akanoita.
fin	-1	Yhteiskunnassa loisina on sijoittajaluokka, kapitalistit, jotka eivät halua ymmärtää, että kaikki varallisuus ja maan hyvinvoinnin rakentaminen syntyy vain työläisten työstä, ei se synny ollenkaan pörssikeinottelusta.  1 0 0 0 4 0 1 8 9 comments2008a.vrt 1068061 Jos haluaa hyvän naisen, kannattaa ottaa sellainen keskiverto nätti nainen!  0 0 0 0 3 0 -1 13 9 comments2011e.vrt 928025 Me palvomme yhtä Jumalaa, joka on kolminainen, ja kolminaisuutta, joka on yksi Jumala, persoonia toisiinsa sekoittamatta ja jumalallista olemusta hajottamatta.  0 0 0 0 3 1 -1 6 9 comments2005b.vrt 2394058 Aikaisempien keskustelujen perusteella tuntuisi olevan varsin yleinen ominaisuus ja johtuupi juuri niistä venttiilivarren kumeista.  0 0 0 0 3 1 -1 19 9 comments2005b.vrt 4400396 Ei kielletty klikkaamasta linkkiä.  0 0 0 0 3 0 1 19 9 comments2012b.vrt 1608681 Rakennusalalla on myös rehellisiä yrittäjiä, jotka hoitavat tunnollisesti maksunsa myös yhteiskunnalle ja elättävät itsensä yritystoiminnallaan.  -1 0 0 0 2 0 -1 11 9 comments2017b.vrt 1250962 Yksittäiset Jeesukseen uskovat auttoivat oman henkensä uhalla juutalaisia natsi-Saksan vallan aikana.  1 1 1 1 5 0 0 13 9 comments2016b.vrt 737747 Tästä tulee hauskaa!!!!!  0 0 0 0 3 0 -1 17 9 comments2015b.vrt 1102768 Ei seurakunta ole maan päällä, kun Jeesus tulee maan päälle.  -1 0 0 0 2 -1 -1 7 9 comments2010d.vrt 113854 huulenheitto on hyvä juttu se kai onkin tämän sivun tarkoitus,mut ei toistensa haukkuminen.  0 0 0 0 3 0 0 2 9 comments2018d.vrt 1863197 Taivaallisen hallituksen ylin johtaja on JAHVE (hebreaksi YAHWE).  0 0 0 0 3 0 0 5 9 comments2016a.vrt 1927852 Jos kaikki olisi niin helppoa, ei kukaan tekisi ihan vaan huvikseen sairasta lastakaan, silti niitäkin syntyy, valitettavasti.  -1 0 0 0 2 0 0 6 9 comments2013b.vrt 441843 Ei, Wincamiin ei saa demoa, koska ahneus.  0 0 0 0 3 0 1 8 9 threads2018a.vrt 1817549 Sen esiintyminen on monimuotoista.  0 0 0 0 3 0 -1 7 9 comments2006a.vrt 1010631 Yleensä ottaen on ihan kiva, että ihmisellä on suuret luulot itsestään, mutta tuo 'maailman paras äiti' lienee sen verran kunnianhimoinen titteli, että tuskin pystyt itsellesi moista titteliä omimaan.  -1 0 0 0 2 1 1 20 9 comments2005c.vrt 1116568 Kun autoja päätettiin alkaa verottaa 100 % CIF hinnasta, päätti eduskunta myös, että itse auto on LVV-VAPAA !!!  -1 0 0 0 2 0 1 12 9 comments2009d.vrt 2045002 Siis kääntykää, niin te saatte elää.
fin	-1	Kilpailutilanne on kova,soppaan on heittänyt lusikkansa vielä vuokraturvan kaveri,hekumoi kiinteistösijottajien mahdollisuuksista nykyisessä maahanmuuttotilanteessa.Kertoo avautuneesta mahdollisuudesta tehdä hyvää tiliä myös muuttovoittopaikkakunnilla,Valtio varmana vuokranmaksajana.
fin	-1	MIKSI JHVH NIMI JEHOVA TAI JAHVE EI ESIINNY RAAMATUSSA?
fin	-1	Luxemburg pitäisi kiireellä erottaa EU:sta, uskomatonta että kyseinen veroparatiisi on päättämässä asioista EU:ssa, se on kuin olisi pukki kaalimaalla vartijana.
fin	-1	Jotain vikaa sinussa pitää olla, kun uskot.
fin	-1	Miksi halutaan aina heittää lokaa sen maan nimissä,jonka nimi on Egypti, jossa Suomalaista turistia pidetään hyvässä huudossa, olkaamme otettuja huomiosta.Varmuudella tiedän missä mennään, olen ollut Egyptissä useimmin kuin jokin trollaaja, toivoisin jos jokin tämänpalstan trollaajista matkustaisi Egyptiin, ja sen jälkeen kertoisi tositapahtumat.
fin	-1	Omaa kopiotasi et minäksesi saa ja noin ehdoton suhtautuminen asioihin ja suvaitsemattomuus tietää varmasti ongelmia tulevaisuudessa.
fin	-1	Miksi et ilman kiertoilmaisua sanoa suoraan, että olen mielestäsi tyhmä (kuten naiset yleensäkin).
fin	-1	TONI ULOS!!!!!!
fin	-1	Ja siis en TODELLAKAAN kuulu hihhuleihin!!
fin	-1	Kaiken huipuksi kela tukee tälläistä toimintaa veronmaksajien rahoilla.
fin	-1	Tämä taas heitä ei kiinnosta koska he haluvat vaan saada rahaa ja nautti siitä että toiset maksavat kulut.
fin	-1	puhelimeen, en muista hymyilinkö, mut kyl näin ettet katsonut taaksesi. :(
fin	-1	Musta toi ämmä ammeessa on aivan yliveto jutska.
fin	-1	Muita vaihtoehtojahan ei ole olemassa, et sillei hei
fin	-1	TOTTA MEIKÄPOIKA OSAA AINAKIN OLLA ÄRHÄKKÄ KUN SUUTTUU
fin	-1	Ja tässä samalla pyydän anteeksi sitä että en jaksa joka ainoaa evokkia perusteelisesti kouluttaa näkemään evoluutioteorian huuhaaksi.
fin	-1	Rasismista sönköttäville
fin	-1	Voi jumalauta!
fin	-1	Aloittaja on PÖHKÖ!
fin	-1	seth oli huippu hahmo harmi ettei sitä nähä enää.
fin	-1	Ei siitä mitään tule.
fin	-1	Tää on varmaan yksi niistä rasistisista keskustelupalstoista joita SUPO nyt tarkkaan valvoo !
fin	-1	se lääkäri ensinnäkn on välillä vähän hutilo ja se vihlonta... yääähhh.. hirveetä!!
